timestamp,lap time,stroke count,stroke type,data source
2025-07-15T03:34:21Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:35:08Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:41:18Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:43:03Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:48:46Z,00:00:55.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:52:35Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:57:55Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T03:59:45Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T04:03:24Z,00:00:46.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T04:05:19Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T04:07:38Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T06:35:35Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T06:37:07Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T06:41:54Z,00:00:31.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T07:02:03Z,00:00:45.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T07:03:43Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T07:55:34Z,00:00:38.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T08:23:59Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T08:36:40Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T08:41:35Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T11:05:28Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T11:14:14Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T11:55:33Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T11:55:57Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T11:56:38Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T12:31:54Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T13:14:12Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T22:01:07Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T22:56:58Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:34:58Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:39:26Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:42:02Z,00:00:33.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:43:01Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:43:59Z,00:00:49.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:45:31Z,00:00:41.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:48:22Z,00:00:42.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-15T23:50:49Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T00:07:25Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T00:17:28Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T00:34:23Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T00:36:46Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T00:40:14Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T01:07:32Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T01:08:55Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T01:30:38Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T01:54:03Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T01:57:33Z,00:00:33.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:03:06Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:05:42Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:14:41Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:15:39Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:22:06Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:38:03Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:38:27Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:50:38Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T02:56:09Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T03:02:38Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T03:04:23Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T03:31:19Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T03:31:52Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T03:37:56Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:00:01Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:00:30Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:02:24Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:05:46Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:07:18Z,00:00:43.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:11:46Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:15:30Z,00:00:40.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:20:07Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:22:28Z,00:00:38.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:31:41Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:40:56Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:41:50Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T04:48:22Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T05:38:50Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:34:22Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:38:08Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:38:55Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:40:32Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:44:39Z,00:00:35.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:49:21Z,00:00:44.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:50:38Z,00:00:59.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:52:19Z,00:00:33.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:56:25Z,00:00:33.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T07:59:41Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:05:29Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:08:21Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:24:53Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:26:10Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:27:46Z,00:00:45.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:29:25Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T08:29:54Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:06:00Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:40:08Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:43:35Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:44:26Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:45:00Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:50:55Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:52:01Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:52:45Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T09:54:47Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:02:41Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:05:00Z,00:00:54.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:06:44Z,00:00:41.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:07:26Z,00:00:41.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:08:27Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:13:03Z,00:00:39.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:25:22Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T10:28:49Z,00:00:31.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:31:20Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:31:37Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:32:28Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:33:04Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:33:26Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:33:58Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:34:34Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:35:04Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:35:35Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:36:13Z,00:00:37.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:38:22Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:38:41Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:39:45Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:40:19Z,00:00:41.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:41:15Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T12:41:53Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T14:37:58Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T22:12:43Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T22:33:27Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T22:54:17Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T22:55:39Z,00:00:36.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T22:56:58Z,00:00:41.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T23:49:28Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-16T23:55:33Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:03:48Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:09:03Z,00:00:42.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:09:57Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:30:19Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:37:24Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T00:58:16Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:03:23Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:08:37Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:10:16Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:14:55Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:26:57Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:27:37Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:44:34Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:45:37Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:49:57Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:55:01Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T01:56:53Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:03:43Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:13:48Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:14:41Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:16:51Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:38:00Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:40:42Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:41:28Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:43:40Z,00:00:46.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:45:01Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:46:26Z,00:00:43.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:47:44Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:48:50Z,00:00:42.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:55:20Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:57:14Z,00:00:47.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T02:59:50Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:08:28Z,00:00:37.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:09:25Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:24:17Z,00:00:41.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:32:50Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:40:56Z,00:00:33.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:42:08Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T03:44:28Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:01:24Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:04:36Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:08:08Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:13:20Z,00:00:51.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:14:49Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:17:01Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:17:56Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:30:07Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:37:05Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:37:47Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:38:36Z,00:00:49.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:40:15Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:52:20Z,00:00:35.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T04:57:09Z,00:00:44.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:09:23Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:33:09Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:36:53Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:41:18Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:42:41Z,00:00:45.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:46:25Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:48:23Z,00:00:49.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:49:48Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:53:59Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T05:56:04Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T06:03:19Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T06:23:19Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:11:06Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
2025-07-17T07:19:10Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Sense 2
